superpattern 	subpattern 	confidence
1504	1181221	0.0
412350	24829	0.15
401118	647898	0.15
511638	1107845	0.208
1531710	542542	0.117
1186	408342	0.0040
13206	357544	0.027
509787	259557	0.208
412544	240805	0.15
4006	1249283	0.0090
1494671	647989	0.208
115716	1500949	0.083
1197247	1174923	0.208
60437	15201	0.072
191885	660	0.487
314457	96178	0.028
3349	118460	0.047
1607812	1610619	0.15
1005238	490224	0.208
117663	4820	0.0030
335	14955	0.0030
1340565	27222	0.117
933645	2457	0.117
59128	1464295	0.0060
1469568	1228883	0.208
59240	1141566	0.035
459653	407137	0.15
147247	44559	0.0020
83927	26602	0.083
1404947	1319395	0.208
680402	1346074	0.0030
428752	4287	0.08
1586924	1135002	0.208
1504765	1422514	0.15
1082837	791810	0.208
1615816	56136	0.117
258100	983304	0.208
407138	459753	0.117
1411186	4820	0.208
347	237914	0.051
793884	1498798	0.15
537894	258103	0.208
404329	224581	0.208
407120	1217057	0.15
1360050	148674	0.208
125661	640004	0.0030
717	1289654	0.0020
1090922	345028	0.15
3074	16428	0.0
1386656	199833	0.15
394827	914257	0.208
262858	48486	0.096
269856	13744	0.208
345240	456800	0.096
487506	6815	0.117
648706	281814	0.15
66872	97155	0.0040
862051	929438	0.047
789208	428761	0.15
68958	306774	0.04
13155	1417284	0.051
1586951	1134979	0.208
57141	865	0.018
1414560	1195843	0.208
399914	1394965	0.15
1214843	1211912	0.301
1260107	785762	0.208
4820	16868	0.0
791754	1082772	0.208
759177	139834	0.208
4045	778097	0.0010
1130337	640938	0.208
237916	35061	0.096
847577	186107	0.15
207795	1454	0.117
540269	1371437	0.096
664489	789250	0.208
982648	1083029	0.208
370675	664415	0.15
1160329	3715	0.096
107725	304560	0.016
1319332	1132680	0.15
1288901	118515	0.15
209268	4129	0.208
69725	267	0.0
44821	288830	0.047
59803	280371	0.0040
147171	11935	0.0
818813	448190	0.063
1446700	1443304	0.208
778993	608986	0.15
1304103	78410	0.152
1323633	1171159	0.15
1608902	3363	0.137
575800	271129	0.15
156475	1083131	0.15
846749	1333683	0.056
191052	348973	0.208
1046029	609887	0.208
130511	527402	0.096
156889	1611454	0.208
1623003	1080039	0.15
1530359	267	0.15
1053481	1494	0.071
66919	272713	0.0040
791780	1082868	0.208
945924	230711	0.301
103379	30829	0.081
1214552	540271	0.15
50785	844223	0.038
1272120	237006	0.208
916439	774349	0.15
156097	126828	0.15
1092514	9191	0.208
537858	257919	0.208
136486	1499849	0.017
1249457	4128	0.208
983136	157182	0.208
13479	13607	0.0010
1323917	109051	0.189
412317	512351	0.15
248905	6894	0.208
1328559	1122406	0.15
1214892	697628	0.096
65457	67753	0.0010
1399819	50	0.135
1470055	1527888	0.208
725648	2404	0.301
385498	1367796	0.051
1354711	1395179	0.208
1323917	109049	0.267
237008	1272126	0.117
1359266	47453	0.117
629904	1241152	0.15
330339	39961	0.117
6306	24916	0.083
1293995	262529	0.208
407063	1217213	0.231
98678	73499	0.437
1471652	683505	0.208
983356	1082734	0.15
1366228	1492022	0.208
1263752	678952	0.208
1544131	306386	0.208
574710	6237	0.208
1257259	1494	0.208
370502	51290	0.117
1333611	587684	0.096
69427	1176	0.029
1612583	4025	0.15
1586782	1133656	0.208
1321598	1096142	0.208
1322	842675	0.033
443986	1014257	0.15
791701	1079832	0.208
1173	932089	0.0020
1217247	407184	0.188
29372	74601	0.0060
92090	1175119	0.071
370695	6654	0.301
1611294	156501	0.15
17616	1595873	0.0030
1592823	277073	0.013
776447	226254	0.0080
1512950	156731	0.15
1312254	751494	0.051
1557878	785162	0.096
75457	157376	0.0
116507	109054	0.502
926318	1123731	0.231
59190	406730	0.0080
774792	642400	0.039
647903	1487435	0.208
966137	11350	0.376
609310	778266	0.117
1087683	616874	0.208
825600	765949	0.208
2519	580086	0.056
6896	45463	0.0
21652	53580	0.013
1248145	1487338	0.071
1480488	139537	0.0010
1151675	871766	0.208
85003	1182	0.092
162568	60429	0.193
34646	423927	0.188
1504951	1422501	0.15
1553482	109891	0.117
18986	14777	0.056
1317114	1566312	0.208
370216	250728	0.208
1498	1366028	0.0
664446	789227	0.208
263698	537616	0.208
882220	344047	0.231
409368	882802	0.117
1607808	795429	0.15
736781	1197680	0.208
17864	15554	0.0
1197589	986175	0.208
540261	1212445	0.301
147013	434441	0.047
136342	881675	0.0010
37266	627660	0.03
1469613	1228959	0.208
292052	1564055	0.15
795417	1079755	0.208
791689	1082725	0.208
67309	25582	0.013
15059	14713	0.0
1400506	245145	0.15
394808	914047	0.208
1506808	1499844	0.019
49	1345217	0.0040
2450	104120	0.0040
912530	74601	0.208
1150782	845475	0.208
565838	49	0.208
16403	27223	0.0
1584019	14731	0.208
678242	758228	0.208
77413	4299	0.0040
128701	1316622	0.014
803390	52864	0.208
19535	1444944	0.0
156925	1512966	0.208
1586973	1133641	0.208
788551	939	0.208
66605	27787	0.012
99930	1347506	0.0
1058	606589	0.0010
1504	1347505	0.0
1471124	1483724	0.15
1082792	4016	0.208
4239	1395122	0.083
491866	1168701	0.208
628534	142198	0.208
980649	115061	0.071
1468908	1228923	0.208
289651	615166	0.117
17606	1058516	0.0
671990	1197703	0.15
66673	32420	0.032
250707	291820	0.208
4490	1213102	0.0070
1082792	791838	0.208
15193	48816	0.041
4293	790053	0.108
4205	640932	0.083
220137	278886	0.359
1176	1096059	0.0010
811064	12243	0.15
104152	1229198	0.0030
1246895	1401748	0.15
409234	51330	0.255
220194	306842	0.063
24357	406744	0.0030
111951	1434565	0.0060
370950	1527522	0.15
648698	281450	0.208
17371	1468107	0.063
30516	823664	0.096
42039	908765	0.0050
18945	21067	0.011
32486	68939	0.083
3626	1130312	0.0090
1091469	354305	0.208
9699	13471	0.0020
850919	1527528	0.208
1395175	509418	0.208
240891	412429	0.208
92939	1505	0.062
5800	24916	0.022
161592	483153	0.301
112124	879873	0.071
1268990	1548553	0.063
258006	983300	0.208
1096135	1321604	0.208
746369	1587127	0.15
802742	1190	0.208
459605	407161	0.15
1437888	1599750	0.208
575343	297508	0.15
1228749	1469622	0.15
44841	195689	0.022
976656	51335	0.208
277106	315449	0.015
400508	586783	0.208
4005	1290114	0.0080
1129360	223126	0.208
240727	412654	0.208
277111	1078527	0.015
45641	151248	0.012
811053	357057	0.15
281649	1490856	0.208
1319535	220212	0.15
423055	237903	0.188
1487432	1275500	0.15
33870	174844	0.0030
1191230	130718	0.083
1228982	1469528	0.15
1083069	791900	0.208
14713	2132	0.0060
72391	162382	0.207
1083051	792072	0.208
1558213	1336	0.15
50620	14713	0.0010
30829	64978	0.0010
50147	1165911	0.0030
30128	208692	0.0
99894	864	0.132
1354710	459741	0.208
123787	61574	0.137
1622941	725413	0.301
648551	281446	0.15
1860	1249298	0.0020
1395186	1197549	0.15
823630	218981	0.208
1217047	407113	0.117
79187	74807	0.0030
16097	1186082	0.0010
424279	34376	0.188
1263743	678965	0.208
509225	1197566	0.208
583706	83137	0.15
162628	58306	0.301
499384	55747	0.071
1468717	1229176	0.208
54638	1272393	0.051
1255037	1202	0.117
1066251	97030	0.208
983276	257985	0.208
247529	169861	0.208
13478	59313	0.0
1022	1476191	0.0030
1219226	1499646	0.208
865	16455	0.0040
28310	16397	0.0
48203	760	0.0060
647030	28049	0.208
459652	640978	0.15
1180103	883	0.208
883	1304105	0.036
136237	36877	0.019
1212000	1132481	0.15
1212088	1371314	0.15
400369	1427777	0.083
950106	920121	0.15
1169	56733	0.0050
370938	6627	0.301
235558	34657	0.056
845515	1497253	0.015
1162778	1148676	0.096
370990	1395104	0.15
104194	787417	0.0050
121203	195481	0.0090
14101	991494	0.018
1197672	1354780	0.208
1171535	1228889	0.0050
889449	43279	0.208
797180	1583265	0.15
508150	409415	0.208
170465	63595	0.15
59313	2132	0.0020
307742	512406	0.208
56143	932317	0.0010
99924	27053	0.0010
1806	263346	0.0090
1584	1500422	0.083
4131	209256	0.0070
49	110710	0.0010
424864	206667	0.15
815547	5801	0.117
16097	144623	0.0010
1217247	6798	0.096
1468838	1390992	0.208
1616293	59949	0.15
196827	71552	0.15
1176	776531	0.0020
647997	1494619	0.208
35204	288369	0.016
1217178	571308	0.117
278980	15061	0.108
1294038	262569	0.208
395081	59797	0.208
435900	364250	0.208
4458	17609	0.0010
786061	245018	0.096
1197710	790053	0.208
191875	650	0.487
4679	262972	0.063
977694	865	0.011
157178	1612547	0.208
240051	1021909	0.231
474817	1541946	0.096
399907	459728	0.15
1319196	1404934	0.15
756692	1398917	0.117
1595660	1097207	0.301
358905	916969	0.117
52427	533486	0.0
1078821	60367	0.117
1499347	1422406	0.15
814674	462415	0.231
696477	28513	0.208
89250	1498870	0.032
1213033	1132697	0.117
118678	1303924	0.069
104329	44	0.018
63631	875771	0.0
29548	47457	0.127
43410	15121	0.0050
259768	509736	0.208
1114602	1255068	0.15
47463	71368	0.0010
823665	218749	0.208
4240	1395115	0.071
640988	850994	0.15
72391	162222	0.038
25682	16138	0.0030
113937	974167	0.019
1170872	8906	0.208
1197552	789218	0.208
56143	56368	0.0050
244464	1249309	0.208
315516	60382	0.096
1395088	1197672	0.15
1172	56734	0.0060
334	77830	0.0010
664834	797868	0.15
1395123	1354743	0.15
1022	744120	0.0020
823678	30591	0.208
1395348	400068	0.15
37905	17062	0.0020
66190	37213	0.08
19533	514424	0.0
239233	412606	0.208
19497	1224578	0.0
36988	985042	0.016
281730	48002	0.15
1495851	404079	0.208
104150	3614	0.025
540289	1371358	0.117
35173	237906	0.137
113563	157179	0.03
744110	1255831	0.208
2515	6009	0.0030
349317	1233671	0.208
1097859	1595544	0.231
1494	1266836	0.0
476528	162557	0.137
19533	514434	0.0
345028	569088	0.231
26467	4751	0.0070
43328	17859	0.01
650948	1275475	0.208
1212477	527386	0.301
540249	1214559	0.188
1354773	920575	0.208
1197759	1395146	0.208
4046	9577	0.0080
1082912	156799	0.208
31317	12991	0.0030
400082	1395204	0.15
1465142	1311994	0.208
66921	8049	0.01
831682	57189	0.083
1186	32893	0.0050
95669	1175120	0.0010
1438	207644	0.071
640759	1387833	0.301
571665	6617	0.117
1261801	25150	0.0070
682658	10159	0.0010
1197550	736936	0.208
791800	1082941	0.208
1534153	1323646	0.096
68900	1300953	0.05
126870	1171677	0.01
791774	1082875	0.208
14690	16397	0.0040
580120	2073	0.208
566613	95444	0.208
233977	209112	0.117
652710	875608	0.117
1082889	791872	0.208
22573	12164	0.0020
271721	68950	0.208
50921	755	0.071
546855	3726	0.158
115	1360604	0.04
35141	209124	0.0040
790023	920663	0.15
384200	508320	0.208
934166	1558189	0.208
986172	796139	0.117
94825	19534	0.051
1353485	777010	0.208
1740	1499611	0.0
886080	911444	0.096
34080	744120	0.043
399918	6637	0.208
3840	92089	0.0010
147735	113798	0.083
1132677	1319330	0.208
1294005	262647	0.208
370239	250646	0.208
1338803	997700	0.15
1082819	113930	0.208
195194	656	0.487
229396	107705	0.208
420307	1160986	0.101
919673	582970	0.15
412345	239054	0.15
4481	1610278	0.0
118679	1303921	0.062
119111	893918	0.0020
35243	239818	0.056
19485	875765	0.0010
110710	680402	0.096
459652	399927	0.15
84727	3786	0.083
31750	16097	0.0050
1132673	1214832	0.208
14823	18992	0.096
277098	315424	0.015
436342	324452	0.117
6742	4281	0.108
540247	1214842	0.15
1347460	99985	0.208
594720	1077641	0.15
76536	1514544	0.021
359358	916953	0.117
182408	610143	0.208
306388	1544133	0.15
359957	59767	0.117
400082	459739	0.15
642408	138794	0.0040
1091369	160419	0.208
986224	845408	0.117
1124188	498501	0.208
1197691	845457	0.208
865	75501	0.0010
736927	920669	0.208
933574	714297	0.15
56136	28337	0.0020
98521	659073	0.026
39145	508509	0.0020
18771	1414563	0.0090
1400990	759223	0.208
156483	1083056	0.208
38236	1229788	0.0040
236989	1271991	0.117
41982	541756	0.056
45428	334	0.0040
50305	1070305	0.0050
571666	1217051	0.117
4220	1395169	0.083
21156	516112	0.0020
51297	250706	0.0060
915314	325406	0.208
12598	1122312	0.015
545	1422433	0.043
538923	570347	0.027
1525271	798369	0.056
1422213	122199	0.208
682658	32720	0.0030
1314419	227836	0.208
915088	1249208	0.15
33229	395080	0.02
1436573	78319	0.15
1395092	509406	0.15
1132604	83504	0.208
1480486	1181353	0.0010
759102	1400992	0.208
1047833	60767	0.208
1122428	1328533	0.117
1433783	678539	0.231
52774	25150	0.0020
36608	607540	0.056
14736	32532	0.0020
540266	1212473	0.301
28296	4820	0.0010
399926	1394978	0.15
24724	258179	0.038
3621	902250	0.0
1304009	1304108	0.15
1249252	914871	0.301
1175118	183470	0.158
360372	357493	0.015
865	90083	0.0
36869	1047577	0.052
1046	399445	0.0060
17064	57108	0.018
83651	27631	0.04
209124	34814	0.188
1272058	237078	0.208
263373	1108625	0.117
25631	1007850	0.0
8475	1600268	0.083
124127	896052	0.0020
418	32440	0.015
77978	20341	0.0070
1287659	25145	0.063
745756	95389	0.117
1480485	1453591	0.0010
32886	12997	0.013
474	1504696	0.015
311847	161397	0.083
851104	6947	0.117
1395294	370907	0.15
982700	156542	0.15
1337	620797	0.0080
736143	33877	0.301
797206	1583040	0.15
183563	1315401	0.15
306869	68949	0.137
24300	89974	0.0010
909018	56140	0.208
70601	1055862	0.0050
258864	982752	0.208
30594	991529	0.0020
509425	1197595	0.208
1354717	1395163	0.208
343280	70599	0.208
370654	6615	0.301
1291930	136283	0.096
59597	24364	0.0090
412309	239190	0.15
850949	1527527	0.208
189927	1734	0.15
1199	48827	0.032
38828	50877	0.0050
109154	1323905	0.071
714235	933661	0.15
335	14550	0.0
162649	814648	0.047
1132668	8113	0.208
752	32522	0.0040
423817	251	0.071
1150719	844296	0.208
1097825	234257	0.231
62959	16455	0.059
6720	571617	0.056
412735	240864	0.15
1505	132964	0.0010
17862	56540	0.0020
1500312	1485	0.15
1250419	21148	0.208
60414	18986	0.029
6729	1108257	0.056
76767	1529458	0.0090
5762	48821	0.05
1249497	1143175	0.208
37197	214928	0.063
1193	412623	0.018
370670	400066	0.15
416370	202511	0.117
1540224	703005	0.027
1513006	156494	0.15
409488	1230785	0.117
1354727	1394974	0.208
410111	1230997	0.117
118784	1199	0.05
778858	608640	0.208
72694	88631	0.0020
52199	4046	0.016
1016761	1335620	0.208
30829	1367342	0.0030
1548968	774158	0.15
509609	259674	0.208
784818	1297549	0.15
59180	662798	0.027
46186	500622	0.0010
31019	1287671	0.0020
1082827	157169	0.208
215457	26341	0.208
1194338	191953	0.117
71352	19496	0.0010
165768	1013667	0.208
666239	1293831	0.15
272676	1374294	0.15
1224580	19533	0.15
716380	1006246	0.436
1330077	50	0.208
250694	51288	0.158
36854	1047534	0.0060
370581	400084	0.15
2457	58742	0.011
3161	846790	0.024
29123	5274	0.0040
88631	3239	0.048
27950	10759	0.0050
72061	315514	0.027
157834	59192	0.208
39971	330349	0.015
24837	53461	0.0080
109645	6783	0.021
1469625	1312591	0.208
822269	774163	0.071
27846	24322	0.0030
914808	1422495	0.15
1500788	1421	0.208
67309	25629	0.051
40244	36390	0.0080
1479701	13471	0.208
1381707	749118	0.117
250329	51301	0.158
428752	671951	0.027
996579	41994	0.208
102623	12203	0.0050
131876	1433600	0.062
1214542	130473	0.117
1595565	1097924	0.301
1099589	478923	0.208
745161	1622931	0.15
1395189	6595	0.15
1200164	43994	0.117
104154	787123	0.0050
1278271	49	0.231
56184	114283	0.0020
1391158	1468823	0.15
1175150	666210	0.231
162222	183906	0.098
4514	12227	0.0
1254987	1610568	0.15
85327	1587301	0.0060
1249412	244385	0.208
641078	403858	0.117
1289655	721	0.071
1263917	678794	0.208
1319371	1211910	0.15
16393	36292	0.0
1092128	97014	0.208
149581	1411096	0.033
14575	44	0.048
650954	1487443	0.208
281501	1490507	0.208
901834	3743	0.15
6601	370658	0.108
1130416	640924	0.208
443966	1014245	0.117
778307	609301	0.15
11074	15103	0.0010
635601	59199	0.208
1080167	400078	0.208
78340	677499	0.012
14805	3227	0.292
3745	546862	0.0
862054	928955	0.047
1441	1500305	0.083
10570	1395848	0.023
2448	78315	0.0040
69511	51323	0.0050
820047	1259735	0.055
725414	2411	0.301
183899	162296	0.188
56187	96886	0.0030
51297	15202	0.124
1666	26458	0.0
84393	407137	0.02
59809	56571	0.0080
1230909	410298	0.019
914235	394771	0.208
78547	2480	0.188
56092	24300	0.033
156737	1082735	0.208
1365999	1666	0.117
1487389	1248148	0.208
66919	1080034	0.023
136254	1291931	0.083
1354792	1487383	0.208
1175145	665898	0.158
24457	10759	0.0020
1538092	939736	0.208
1110419	395068	0.15
983348	156716	0.15
865	53388	0.0
43245	35542	0.168
1082735	791636	0.208
1191087	3358	0.083
44	75366	0.0060
1042240	139536	0.083
1199741	246861	0.117
240714	412629	0.208
1565024	581160	0.208
88630	3233	0.015
17554	225307	0.0020
604565	58886	0.208
19777	1439964	0.0010
71552	25626	0.0050
1622930	1080038	0.15
6729	4293	0.108
13455	1839	0.079
5826	147641	0.095
19532	429337	0.0
1110535	32848	0.0010
736157	235399	0.117
736753	789891	0.208
778986	608958	0.15
1542184	1354058	0.15
1213057	1371438	0.15
31016	25596	0.0020
14633	967991	0.051
289276	209138	0.15
15046	1517352	0.0010
76291	99935	0.015
208688	30133	0.096
404064	639372	0.208
63672	150446	0.0020
1452296	584141	0.208
27	137327	0.0010
1395118	1354723	0.15
1319240	1132610	0.15
1595040	345834	0.117
1342724	803428	0.208
1214541	540250	0.15
24363	607369	0.015
45353	11945	0.0
156502	1083046	0.208
1186	251	0.012
118754	110566	0.027
46925	1097087	0.0080
1384675	54029	0.208
2554	725287	0.076
1015	5798	0.0060
1550286	11935	0.071
883592	410279	0.208
1319215	1132616	0.15
271732	69013	0.208
973952	24943	0.208
1354770	1395138	0.208
1504	1265333	0.0
54020	1328053	0.0010
1171188	1323647	0.208
34100	299594	0.015
490997	571633	0.15
173227	1414474	0.208
1175112	665918	0.158
710461	3174	0.208
920875	442926	0.208
1367570	10308	0.208
1323673	1422965	0.208
729545	1255814	0.208
1487342	645975	0.15
35059	6010	0.063
1212462	1371431	0.208
1538945	106774	0.208
1395098	1197674	0.15
63631	17618	0.0
920692	671954	0.208
19532	67752	0.0010
80486	504060	0.0010
90935	1666	0.035
14953	30652	0.0
6790	428746	0.108
608664	778931	0.117
95871	1160326	0.0020
1182	1114843	0.0020
724054	1930	0.208
10201	223445	0.0020
104123	787522	0.0040
1532797	979176	0.208
1192	919269	0.0080
1066656	583357	0.047
291836	250715	0.15
1480486	1342464	0.0010
974057	66871	0.208
1212018	1214831	0.301
5201	573235	0.035
384922	70841	0.208
1255833	729540	0.208
752	1441328	0.0050
1303905	1691	0.108
454326	1194300	0.083
1217243	571274	0.117
476528	162644	0.137
571347	1217217	0.15
1078793	315795	0.117
664831	347293	0.15
130377	61590	0.012
5890	301958	0.033
370211	250721	0.208
58082	1360139	0.0080
8266	45340	0.0
1214545	540289	0.15
942396	982356	0.231
915089	1422577	0.15
399421	428757	0.15
1083044	792107	0.208
258005	537892	0.15
403833	641119	0.208
16395	29894	0.0010
1299473	10576	0.071
345052	1090936	0.117
428764	4279	0.08
44836	25570	0.0050
156429	1611745	0.15
1300953	60915	0.064
2100	1498885	0.033
400339	587528	0.208
228869	146960	0.208
1586789	1133556	0.208
1054	26995	0.0
1474	207791	0.083
46692	1485562	0.0030
1367	1500362	0.083
714287	933594	0.15
237916	205432	0.096
3351	134613	0.0
595	1422596	0.043
1666	944980	0.0
48822	58282	0.056
5257	864	0.0030
43257	35698	0.098
1090831	346509	0.15
7599	1114606	0.0040
60391	14798	0.186
1563635	1220609	0.15
724699	746384	0.0020
459761	1130340	0.15
1312575	1469657	0.096
59597	40776	0.0030
1481450	633600	0.301
1301007	836204	0.02
8487	1600544	0.083
144896	283571	0.0070
1414559	1195817	0.208
162414	213979	0.138
30204	334	0.013
36543	774792	0.0020
1289659	80480	0.215
1260161	4002	0.208
1255177	1610327	0.15
1338917	1189	0.15
271379	66675	0.208
59313	13478	0.0010
157120	983226	0.208
1091049	26383	0.115
818305	156564	0.208
1402006	1525178	0.208
736173	33866	0.188
1371429	1213051	0.208
190094	1262070	0.208
745164	725272	0.301
138792	642404	0.031
22050	47453	0.0010
28919	18944	0.0010
1508033	1233699	0.208
82708	56140	0.107
407164	1495856	0.117
587580	400320	0.208
4127	512370	0.208
214920	37226	0.208
858637	407063	0.208
27017	32503	0.02
28279	132611	0.0070
410139	1171	0.117
267	27776	0.0
252146	173226	0.208
803860	1494673	0.063
632589	30289	0.231
114748	85551	0.083
1478800	145415	0.301
585	1125558	0.0050
1610600	1607813	0.208
10264	16893	0.0010
47457	71372	0.0010
459934	1354790	0.15
1293831	666239	0.208
714328	933609	0.117
1176	776638	0.0020
58290	85184	0.0010
242941	1260263	0.208
1172	1096057	0.0020
237916	205472	0.096
983218	157272	0.208
17606	1315193	0.0
400301	107688	0.15
496096	107672	0.208
823618	1546893	0.117
1082718	983352	0.208
193388	193566	0.208
1395150	5351	0.15
41993	996444	0.047
17417	36543	0.038
1210947	1560262	0.231
1211991	1319376	0.15
35160	43252	0.043
1398961	757169	0.208
1507065	80397	0.15
19497	49128	0.0
428764	4210	0.027
